ID_integron	ID_replicon	element	pos_beg	pos_end	strand	evalue	type_elt	annotation	model	type	default	distance_2attC	considered_topology
integron_02	NZ_CP023850.1	NZ_CP023850.1_144	123371	124246	-1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_02	NZ_CP023850.1	attc_002	124266	124337	-1	1.4e-05	attC	attC	attc_4	CALIN	No	915.0	circ
integron_02	NZ_CP023850.1	NZ_CP023850.1_145	124332	124931	-1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_01	NZ_CP023827.1	NZ_CP023827.1_125	97373	98134	-1	2.1e-22	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_01	NZ_CP023827.1	Pc_int1	98137	98163	1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_01	NZ_CP023827.1	P_intI1	98155	98189	-1	NA	Promoter	Pint_1	NA	complete	No	NA	circ
integron_01	NZ_CP023827.1	NZ_CP023827.1_126	98166	98765	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_CP023827.1	attI1	98214	98272	1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_01	NZ_CP023827.1	attc_001	98760	98892	1	1.4e-06	attC	attC	attc_4	complete	No	NA	circ
integron_01	NZ_CP023827.1	NZ_CP023827.1_127	98896	99684	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_CP023827.1	attc_002	99731	99787	1	0.0019	attC	attC	attc_4	complete	No	839.0	circ
integron_01	NZ_CP023827.1	NZ_CP023827.1_128	99890	100237	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_CP023821.1	NZ_CP023821.1_107	92759	93520	-1	1.8000000000000001e-22	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_01	NZ_CP023821.1	Pc_int1	93523	93549	1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_01	NZ_CP023821.1	P_intI1	93541	93575	-1	NA	Promoter	Pint_1	NA	complete	No	NA	circ
integron_01	NZ_CP023821.1	NZ_CP023821.1_108	93552	94151	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_CP023821.1	attI1	93600	93658	1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_01	NZ_CP023821.1	attc_001	94146	94278	1	1.3e-06	attC	attC	attc_4	complete	No	NA	circ
integron_01	NZ_CP023821.1	NZ_CP023821.1_109	94282	95070	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_CP023821.1	attc_002	95117	95173	1	0.0017	attC	attC	attc_4	complete	No	839.0	circ
integron_01	NZ_CP023821.1	NZ_CP023821.1_110	95276	95623	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_CP023835.1	NZ_CP023835.1_101	84872	85219	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_CP023835.1	attc_001	85322	85378	-1	0.0023	attC	attC	attc_4	complete	No	NA	circ
integron_01	NZ_CP023835.1	NZ_CP023835.1_102	85425	86213	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_CP023835.1	attc_002	86217	86349	-1	1.7e-06	attC	attC	attc_4	complete	No	839.0	circ
integron_01	NZ_CP023835.1	NZ_CP023835.1_103	86344	86943	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_CP023835.1	attI1	86836	86894	-1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_01	NZ_CP023835.1	P_intI1	86919	86953	1	NA	Promoter	Pint_1	NA	complete	No	NA	circ
integron_01	NZ_CP023835.1	Pc_int1	86945	86971	-1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_01	NZ_CP023835.1	NZ_CP023835.1_104	86975	87673	1	1.1e-09	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_02	NZ_CP023835.1	NZ_CP023835.1_106	88523	89122	1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_02	NZ_CP023835.1	attc_001	89117	89188	1	1.5e-05	attC	attC	attc_4	CALIN	No	NA	circ
integron_02	NZ_CP023835.1	NZ_CP023835.1_107	89208	90083	1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_02	NZ_CP023835.1	attc_002	90103	90192	1	2.8e-05	attC	attC	attc_4	CALIN	No	915.0	circ
integron_02	NZ_CP023835.1	NZ_CP023835.1_108	90221	90769	1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_01	CP033564.1	attc_001	729	773	1	0.73	attC	attC	attc_4	CALIN	No	NA	lin
integron_01	CP033564.1	CP033564.1_1	1272	1382	1	NA	protein	protein	NA	CALIN	No	NA	lin
integron_01	CP033564.1	CP033564.1_2	1427	1591	1	NA	protein	protein	NA	CALIN	No	NA	lin
integron_01	CP033564.1	CP033564.1_3	1818	2363	1	NA	protein	protein	NA	CALIN	No	NA	lin
integron_01	CP033564.1	attc_002	2358	2416	1	2.4e-05	attC	attC	attc_4	CALIN	No	1585.0	lin
integron_01	CP033564.1	CP033564.1_4	2521	3189	-1	NA	protein	protein	NA	CALIN	No	NA	lin
integron_01	CP033569.1	CP033569.1_382	265462	265809	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	CP033569.1	attc_001	265912	265971	-1	5.2e-07	attC	attC	attc_4	complete	No	NA	circ
integron_01	CP033569.1	CP033569.1_383	265966	266607	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	CP033569.1	attc_002	266539	266665	-1	2.4e-05	attC	attC	attc_4	complete	No	568.0	circ
integron_01	CP033569.1	CP033569.1_384	266668	267408	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	CP033569.1	attI1	267422	267480	-1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_01	CP033569.1	P_intI1	267505	267539	1	NA	Promoter	Pint_1	NA	complete	No	NA	circ
integron_01	CP033569.1	Pc_int1	267531	267557	-1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_01	CP033569.1	CP033569.1_385	267561	268574	1	3.5e-24	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_01	CP033531.1	CP033531.1_69	47996	48736	1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_01	CP033531.1	attc_001	48739	48865	1	2.1e-05	attC	attC	attc_4	CALIN	No	NA	circ
integron_01	CP033531.1	CP033531.1_70	48920	49438	1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_01	CP033531.1	attc_002	49433	49492	1	5.5e-09	attC	attC	attc_4	CALIN	No	568.0	circ
integron_01	CP033531.1	CP033531.1_71	49496	50197	1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_01	CP033531.1	attc_003	50332	50388	1	0.0042	attC	attC	attc_4	CALIN	No	840.0	circ
integron_01	NZ_CP034126.1	NZ_CP034126.1_9	7015	7719	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_CP034126.1	attc_001	7886	7971	-1	0.064	attC	attC	attc_4	complete	No	NA	circ
integron_01	NZ_CP034126.1	NZ_CP034126.1_10	7966	8439	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_CP034126.1	attI1	8456	8514	-1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_01	NZ_CP034126.1	P_intI1	8539	8573	1	NA	Promoter	Pint_1	NA	complete	No	NA	circ
integron_01	NZ_CP034126.1	Pc_int1	8565	8591	-1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_01	NZ_CP034126.1	NZ_CP034126.1_11	8595	9608	1	9.4e-25	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_01	NZ_CP034084.1	NZ_CP034084.1_129	103611	104624	-1	1.5999999999999999e-24	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_01	NZ_CP034084.1	Pc_int1	104627	104653	1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_01	NZ_CP034084.1	P_intI1	104645	104679	-1	NA	Promoter	Pint_1	NA	complete	No	NA	circ
integron_01	NZ_CP034084.1	attI1	104704	104762	1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_01	NZ_CP034084.1	NZ_CP034084.1_130	104795	105253	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_CP034084.1	attc_001	105248	105333	1	0.11	attC	attC	attc_4	complete	No	NA	circ
integron_01	NZ_CP034084.1	NZ_CP034084.1_131	105474	105740	1	NA	protein	protein	NA	complete	No	NA	circ
integron_02	NZ_CP034084.1	NZ_CP034084.1_137	111120	112133	-1	1.5999999999999999e-24	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_02	NZ_CP034084.1	Pc_int1	112136	112162	1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_02	NZ_CP034084.1	P_intI1	112154	112188	-1	NA	Promoter	Pint_1	NA	complete	No	NA	circ
integron_02	NZ_CP034084.1	attI1	112213	112271	1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_02	NZ_CP034084.1	NZ_CP034084.1_138	112300	113100	1	NA	protein	protein	NA	complete	No	NA	circ
integron_02	NZ_CP034084.1	attc_001	113109	113189	1	4.4e-06	attC	attC	attc_4	complete	No	NA	circ
integron_02	NZ_CP034084.1	NZ_CP034084.1_139	113136	113762	1	NA	protein	protein	NA	complete	No	NA	circ
integron_02	NZ_CP034084.1	attc_002	113757	113828	1	7.4e-07	attC	attC	attc_4	complete	No	568.0	circ
integron_02	NZ_CP034084.1	NZ_CP034084.1_140	113833	114627	1	NA	protein	protein	NA	complete	No	NA	circ
integron_02	NZ_CP034084.1	attc_003	114633	114740	1	1.2e-08	attC	attC	attc_4	complete	No	805.0	circ
integron_02	NZ_CP034084.1	NZ_CP034084.1_141	114744	115535	1	NA	protein	protein	NA	complete	No	NA	circ
integron_02	NZ_CP034084.1	NZ_CP034084.1_142	115588	116220	1	NA	protein	protein	NA	complete	No	NA	circ
integron_02	NZ_CP034084.1	attc_004	116215	116286	1	0.002	attC	attC	attc_4	complete	No	1475.0	circ
integron_02	NZ_CP034084.1	NZ_CP034084.1_143	116389	116736	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_CP034048.1	attc_001	46250	46339	-1	1.4e-05	attC	attC	attc_4	CALIN	No	NA	circ
integron_01	NZ_CP034048.1	NZ_CP034048.1_56	46359	47234	-1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_01	NZ_CP034048.1	attc_002	47254	47325	-1	7.7e-06	attC	attC	attc_4	CALIN	No	915.0	circ
integron_01	NZ_CP034048.1	NZ_CP034048.1_57	47320	47919	-1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_01	NZ_CP034046.1	NZ_CP034046.1_189	154269	154742	1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_01	NZ_CP034046.1	attc_001	154737	154831	1	0.013	attC	attC	attc_4	CALIN	No	NA	circ
integron_01	NZ_CP034046.1	NZ_CP034046.1_190	154837	155361	1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_01	NZ_CP034046.1	attc_002	155356	155415	1	2.1e-05	attC	attC	attc_4	CALIN	No	525.0	circ
integron_01	NZ_CP034046.1	NZ_CP034046.1_191	155430	155927	1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_02	NZ_CP034046.1	NZ_CP034046.1_255	206016	206363	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_02	NZ_CP034046.1	attc_001	206466	206525	-1	8.7e-09	attC	attC	attc_4	complete	No	NA	circ
integron_02	NZ_CP034046.1	NZ_CP034046.1_256	206527	207432	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_02	NZ_CP034046.1	attI1	207325	207383	-1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_02	NZ_CP034046.1	Pc_int1	207434	207463	-1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_02	NZ_CP034046.1	NZ_CP034046.1_257	207467	208480	1	3.7999999999999995e-24	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_01	CP034056.1	CP034056.1_13	13745	14344	1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_01	CP034056.1	attc_001	14339	14410	1	9e-06	attC	attC	attc_4	CALIN	No	NA	circ
integron_01	CP034056.1	CP034056.1_14	14430	15305	1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_01	CP034056.1	attc_002	15325	15414	1	1.6e-05	attC	attC	attc_4	CALIN	No	915.0	circ
integron_01	CP034056.1	CP034056.1_15	15443	15991	1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_01	NZ_CP033948.1	NZ_CP033948.1_21	16203	16550	-1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_01	NZ_CP033948.1	attc_001	16653	16712	-1	2.3e-09	attC	attC	attc_4	CALIN	No	NA	circ
integron_01	NZ_CP033948.1	NZ_CP033948.1_22	16714	17493	-1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_01	NZ_CP033948.1	attc_002	17509	17568	-1	1.6e-06	attC	attC	attc_4	CALIN	No	797.0	circ
integron_01	NZ_CP033948.1	attc_003	17829	17918	-1	4.3e-05	attC	attC	attc_4	CALIN	No	261.0	circ
integron_01	NZ_CP033948.1	NZ_CP033948.1_23	17913	18410	-1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_01	NZ_CP033947.1	NZ_CP033947.1_71	58843	59856	-1	1.4999999999999998e-24	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_01	NZ_CP033947.1	Pc_int1	59859	59885	1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_01	NZ_CP033947.1	P_intI1	59877	59911	-1	NA	Promoter	Pint_1	NA	complete	No	NA	circ
integron_01	NZ_CP033947.1	attI1	59936	59994	1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_01	NZ_CP033947.1	NZ_CP033947.1_72	60029	60481	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_CP033947.1	NZ_CP033947.1_73	60562	61917	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_CP033947.1	attc_001	62457	62517	1	4.5e-05	attC	attC	attc_4	complete	No	NA	circ
integron_01	NZ_CP033947.1	NZ_CP033947.1_74	62536	63090	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	MH430882.1	MH430882.1_74	65643	66656	-1	1.2e-24	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_01	MH430882.1	Pc_int1	66659	66685	1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_01	MH430882.1	P_intI1	66677	66711	-1	NA	Promoter	Pint_1	NA	complete	No	NA	circ
integron_01	MH430882.1	attI1	66736	66794	1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_01	MH430882.1	MH430882.1_75	66903	67502	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	MH430882.1	attc_001	67497	67567	1	7.4e-07	attC	attC	attc_4	complete	No	NA	circ
integron_01	MH430882.1	MH430882.1_76	67598	68050	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	MH430882.1	attc_002	68057	68170	1	7.8e-05	attC	attC	attc_4	complete	No	490.0	circ
integron_01	MH430882.1	MH430882.1_77	68183	68656	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	MH430882.1	MH430882.1_78	68837	69682	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	MH430882.1	attc_003	69637	69696	1	3.7e-08	attC	attC	attc_4	complete	No	1467.0	circ
integron_01	MH430882.1	MH430882.1_79	69799	70146	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	MH430881.1	MH430881.1_175	133911	134924	-1	2.5e-24	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_01	MH430881.1	Pc_int1	134927	134953	1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_01	MH430881.1	P_intI1	134945	134979	-1	NA	Promoter	Pint_1	NA	complete	No	NA	circ
integron_01	MH430881.1	attI1	135004	135062	1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_01	MH430881.1	MH430881.1_176	135171	135770	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	MH430881.1	attc_001	135765	135835	1	1.3e-06	attC	attC	attc_4	complete	No	NA	circ
integron_01	MH430881.1	MH430881.1_177	135866	136318	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	MH430881.1	attc_002	136325	136438	1	0.00014	attC	attC	attc_4	complete	No	490.0	circ
integron_01	MH430881.1	MH430881.1_178	136451	136924	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	MH430881.1	MH430881.1_179	137105	137950	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	MH430881.1	attc_003	137905	137964	1	6.7e-08	attC	attC	attc_4	complete	No	1467.0	circ
integron_01	MH430881.1	MH430881.1_180	138067	138414	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_CP033636.1	NZ_CP033636.1_95	81380	82390	1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_01	NZ_CP033636.1	attc_001	82405	82475	1	0.27	attC	attC	attc_4	CALIN	No	NA	circ
integron_01	NZ_CP033636.1	NZ_CP033636.1_96	82486	83094	1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_01	NZ_CP033636.1	attc_002	83089	83148	1	4.4e-05	attC	attC	attc_4	CALIN	No	614.0	circ
integron_01	NZ_CP033636.1	NZ_CP033636.1_97	83164	83943	1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_01	NZ_CP033636.1	attc_003	83945	84004	1	2.4e-07	attC	attC	attc_4	CALIN	No	797.0	circ
integron_01	NZ_CP033636.1	NZ_CP033636.1_98	84205	85464	1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_01	NZ_CP033636.1	attc_004	85484	85553	1	5.7e-06	attC	attC	attc_4	CALIN	No	1480.0	circ
integron_01	NZ_CP033636.1	NZ_CP033636.1_99	85569	86348	1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_01	NZ_CP033636.1	attc_005	86350	86409	1	6.4e-09	attC	attC	attc_4	CALIN	No	797.0	circ
integron_01	NZ_CP033636.1	NZ_CP033636.1_100	86518	86850	1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_01	NZ_CP033636.1	attc_006	86861	86920	1	2.9e-06	attC	attC	attc_4	CALIN	No	452.0	circ
integron_01	NZ_CP033636.1	NZ_CP033636.1_101	87097	87672	-1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_02	NZ_CP033636.1	NZ_CP033636.1_121	102350	102946	1	NA	protein	protein	NA	complete	No	NA	circ
integron_02	NZ_CP033636.1	attc_001	102983	103042	-1	0.11	attC	attC	attc_4	complete	No	NA	circ
integron_02	NZ_CP033636.1	NZ_CP033636.1_122	103030	103851	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_02	NZ_CP033636.1	attc_002	103922	103981	-1	2e-06	attC	attC	attc_4	complete	No	880.0	circ
integron_02	NZ_CP033636.1	NZ_CP033636.1_123	103983	104837	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_02	NZ_CP033636.1	attI1	104781	104839	-1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_02	NZ_CP033636.1	Pc_int1	104890	104919	-1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_02	NZ_CP033636.1	NZ_CP033636.1_124	104923	105882	1	2.4e-24	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_03	NZ_CP033636.1	NZ_CP033636.1_168	140672	141298	1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_03	NZ_CP033636.1	attc_001	141305	141418	1	0.013	attC	attC	attc_4	CALIN	No	NA	circ
integron_03	NZ_CP033636.1	NZ_CP033636.1_169	141619	142878	1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_03	NZ_CP033636.1	attc_002	142898	142967	1	3.1e-08	attC	attC	attc_4	CALIN	No	1480.0	circ
integron_03	NZ_CP033636.1	NZ_CP033636.1_170	143143	143943	1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_03	NZ_CP033636.1	NZ_CP033636.1_171	143936	144751	1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_03	NZ_CP033636.1	attc_003	144753	144812	1	8.9e-08	attC	attC	attc_4	CALIN	No	1786.0	circ
integron_03	NZ_CP033636.1	NZ_CP033636.1_172	144841	145299	1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_03	NZ_CP033636.1	attc_004	145294	145379	1	0.19	attC	attC	attc_4	CALIN	No	482.0	circ
integron_03	NZ_CP033636.1	NZ_CP033636.1_173	145459	146073	-1	NA	protein	protein	NA	CALIN	No	NA	circ
integron_01	NZ_CP033632.1	NZ_CP033632.1_2	443	790	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_CP033632.1	attc_001	893	952	-1	3.7e-09	attC	attC	attc_4	complete	No	NA	circ
integron_01	NZ_CP033632.1	NZ_CP033632.1_3	954	1733	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_CP033632.1	attc_002	1749	1843	-1	0.0012	attC	attC	attc_4	complete	No	797.0	circ
integron_01	NZ_CP033632.1	NZ_CP033632.1_4	1838	2311	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_CP033632.1	attI1	2329	2387	-1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_01	NZ_CP033632.1	P_intI1	2412	2446	1	NA	Promoter	Pint_1	NA	complete	No	NA	circ
integron_01	NZ_CP033632.1	Pc_int1	2438	2464	-1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_01	NZ_CP033632.1	NZ_CP033632.1_5	2468	3586	1	1.8999999999999998e-24	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_01	NZ_CP033629.1	attI1	5232	5290	-1	NA	attI	attI_1	NA	In0	No	NA	circ
integron_01	NZ_CP033629.1	P_intI1	5315	5349	1	NA	Promoter	Pint_1	NA	In0	No	NA	circ
integron_01	NZ_CP033629.1	Pc_int1	5341	5367	-1	NA	Promoter	Pc_1	NA	In0	No	NA	circ
integron_01	NZ_CP033629.1	NZ_CP033629.1_8	5371	6069	1	4.7e-10	protein	intI	intersection_tyr_intI	In0	No	NA	circ
integron_01	NZ_CP033834.1	NZ_CP033834.1_11	7334	8347	-1	4.1e-25	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_01	NZ_CP033834.1	Pc_int1	8350	8376	1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_01	NZ_CP033834.1	P_intI1	8368	8402	-1	NA	Promoter	Pint_1	NA	complete	No	NA	circ
integron_01	NZ_CP033834.1	attI1	8427	8485	1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_01	NZ_CP033834.1	NZ_CP033834.1_12	8514	9314	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_CP033834.1	attc_001	9327	9398	1	0.00012	attC	attC	attc_4	complete	No	NA	circ
integron_01	NZ_CP033834.1	NZ_CP033834.1_13	9574	10374	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_CP033834.1	NZ_CP033834.1_14	10367	10960	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_CP033834.1	attc_002	10955	11026	1	2.8e-08	attC	attC	attc_4	complete	No	1557.0	circ
integron_01	NZ_CP033834.1	NZ_CP033834.1_15	11202	12002	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_CP033834.1	NZ_CP033834.1_16	11995	12588	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_CP033834.1	attc_003	12583	12654	1	2.4e-06	attC	attC	attc_4	complete	No	1557.0	circ
integron_01	NZ_CP033834.1	NZ_CP033834.1_17	12757	13104	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_CP033775.1	attI1	114	172	-1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_01	NZ_CP033775.1	Pc_int1	223	249	-1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_01	NZ_CP033775.1	NZ_CP033775.1_1	253	1266	1	8.1e-25	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_01	NZ_CP033775.1	NZ_CP033775.1_87	72444	72791	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_CP033775.1	attc_001	72894	72953	-1	2.4e-09	attC	attC	attc_4	complete	No	NA	circ
integron_01	NZ_CP033775.1	NZ_CP033775.1_88	72955	73734	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_CP033775.1	attc_002	73750	73809	-1	1.6e-06	attC	attC	attc_4	complete	No	797.0	circ
integron_01	NZ_CP033775.1	attc_003	74070	74159	-1	4.6e-05	attC	attC	attc_4	complete	No	261.0	circ
integron_01	NZ_CP033775.1	NZ_CP033775.1_89	74154	74543	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_CP033770.1	attc_001	2722	2766	1	0.73	attC	attC	attc_4	CALIN	No	NA	lin
integron_01	NZ_CP033770.1	NZ_CP033770.1_3	3268	3378	1	NA	protein	protein	NA	CALIN	No	NA	lin
integron_01	NZ_CP033770.1	NZ_CP033770.1_4	3423	3734	1	NA	protein	protein	NA	CALIN	No	NA	lin
integron_01	NZ_CP033770.1	NZ_CP033770.1_5	3813	4358	1	NA	protein	protein	NA	CALIN	No	NA	lin
integron_01	NZ_CP033770.1	attc_002	4353	4412	1	4.7e-08	attC	attC	attc_4	CALIN	No	1587.0	lin
integron_01	NZ_CP033770.1	NZ_CP033770.1_6	4517	5185	-1	NA	protein	protein	NA	CALIN	No	NA	lin
integron_01	NZ_CP029939.1	NZ_CP029939.1_144	122283	122630	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_CP029939.1	attc_001	122733	122865	-1	1.2e-06	attC	attC	attc_4	complete	No	NA	circ
integron_01	NZ_CP029939.1	NZ_CP029939.1_145	122860	123459	-1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_CP029939.1	attI1	123352	123410	-1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_01	NZ_CP029939.1	P_intI1	123435	123469	1	NA	Promoter	Pint_1	NA	complete	No	NA	circ
integron_01	NZ_CP029939.1	Pc_int1	123461	123487	-1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_01	NZ_CP029939.1	NZ_CP029939.1_146	123491	124504	1	2.1999999999999996e-24	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_01	NZ_CP033574.1	NZ_CP033574.1_68	66431	67444	-1	1.7e-24	protein	intI	intersection_tyr_intI	complete	No	NA	circ
integron_01	NZ_CP033574.1	Pc_int1	67447	67473	1	NA	Promoter	Pc_1	NA	complete	No	NA	circ
integron_01	NZ_CP033574.1	P_intI1	67465	67499	-1	NA	Promoter	Pint_1	NA	complete	No	NA	circ
integron_01	NZ_CP033574.1	attI1	67524	67582	1	NA	attI	attI_1	NA	complete	No	NA	circ
integron_01	NZ_CP033574.1	NZ_CP033574.1_69	67617	68069	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_CP033574.1	attc_001	68076	68189	1	0.00012	attC	attC	attc_4	complete	No	NA	circ
integron_01	NZ_CP033574.1	NZ_CP033574.1_70	68142	68675	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_CP033574.1	NZ_CP033574.1_71	68856	69701	1	NA	protein	protein	NA	complete	No	NA	circ
integron_01	NZ_CP033574.1	attc_002	69656	69715	1	5.5e-08	attC	attC	attc_4	complete	No	1467.0	circ
integron_01	NZ_CP033574.1	NZ_CP033574.1_72	69818	70165	1	NA	protein	protein	NA	complete	No	NA	circ
integron_02	NZ_CP033574.1	NZ_CP033574.1_106	99203	99664	1	NA	protein	protein	NA	complete	No	NA	circ
integron_02	NZ_CP033574.1	attc_001	99682	99741	-1	0.00067	attC	attC	attc_4	complete	No	NA	circ
integron_02	NZ_CP033574.1	NZ_CP033574.1_107	99743	100558	-1	NA	protein	protein	NA	complete	No	NA	circ
